target	date	time	rank	keyword	urls
02	2020-02-01	00:11:27	01	이태원 클라쓰	https://search.daum.net/search?w=tot&q=이태원 클라쓰
02	2020-02-01	00:11:27	02	조병규	https://search.daum.net/search?w=tot&q=조병규
02	2020-02-01	00:11:27	03	전지훈	https://search.daum.net/search?w=tot&q=전지훈
02	2020-02-01	00:11:27	04	미국 독감	https://search.daum.net/search?w=tot&q=미국 독감
02	2020-02-01	00:11:27	05	김산호	https://search.daum.net/search?w=tot&q=김산호
02	2020-02-01	00:11:27	06	권나라	https://search.daum.net/search?w=tot&q=권나라
02	2020-02-01	00:11:27	07	윤병희	https://search.daum.net/search?w=tot&q=윤병희
02	2020-02-01	00:11:27	08	이유리	https://search.daum.net/search?w=tot&q=이유리
02	2020-02-01	00:11:27	09	김원준	https://search.daum.net/search?w=tot&q=김원준
02	2020-02-01	00:11:27	10	오대산	https://search.daum.net/search?w=tot&q=오대산
01	2020-02-01	00:11:27	01	조병규	https://search.naver.com/search.naver?where=nexearch&query=조병규
01	2020-02-01	00:11:27	02	오대산 자연명상마을	https://search.naver.com/search.naver?where=nexearch&query=오대산 자연명상마을
01	2020-02-01	00:11:27	03	조병규 나이	https://search.naver.com/search.naver?where=nexearch&query=조병규 나이
01	2020-02-01	00:11:27	04	이태원 클라쓰	https://search.naver.com/search.naver?where=nexearch&query=이태원 클라쓰
01	2020-02-01	00:11:27	05	미국 독감	https://search.naver.com/search.naver?where=nexearch&query=미국 독감
01	2020-02-01	00:11:27	06	권나라	https://search.naver.com/search.naver?where=nexearch&query=권나라
01	2020-02-01	00:11:27	07	윤병희	https://search.naver.com/search.naver?where=nexearch&query=윤병희
01	2020-02-01	00:11:27	08	곱창이야기	https://search.naver.com/search.naver?where=nexearch&query=곱창이야기
01	2020-02-01	00:11:27	09	인수	https://search.naver.com/search.naver?where=nexearch&query=인수
01	2020-02-01	00:11:27	10	장미인애	https://search.naver.com/search.naver?where=nexearch&query=장미인애
01	2020-02-01	00:11:27	11	김원준	https://search.naver.com/search.naver?where=nexearch&query=김원준
01	2020-02-01	00:11:27	12	전지훈	https://search.naver.com/search.naver?where=nexearch&query=전지훈
01	2020-02-01	00:11:27	13	최준용 한아름	https://search.naver.com/search.naver?where=nexearch&query=최준용 한아름
01	2020-02-01	00:11:27	14	병규	https://search.naver.com/search.naver?where=nexearch&query=병규
01	2020-02-01	00:11:27	15	드라마 스토브리그	https://search.naver.com/search.naver?where=nexearch&query=드라마 스토브리그
01	2020-02-01	00:11:27	16	살인자의 기억법	https://search.naver.com/search.naver?where=nexearch&query=살인자의 기억법
01	2020-02-01	00:11:27	17	김혜은	https://search.naver.com/search.naver?where=nexearch&query=김혜은
01	2020-02-01	00:11:27	18	공부가 머니	https://search.naver.com/search.naver?where=nexearch&query=공부가 머니
01	2020-02-01	00:11:27	19	이두희	https://search.naver.com/search.naver?where=nexearch&query=이두희
01	2020-02-01	00:11:27	20	김다미	https://search.naver.com/search.naver?where=nexearch&query=김다미
03	2020-02-01	00:11:27	01	BTS: Black Swan	https://www.youtube.com/watch?v=wSNd02kVv8o
03	2020-02-01	00:11:27	02	미스터트롯 1:1데스매치 임영웅 일편단심 민들레야	https://www.youtube.com/watch?v=TGBRni83rwQ
03	2020-02-01	00:11:27	03	※클릭하면 헤어나오지 못할 영상※ 인생 🐶같이 살고싶게 만드는 강아지 유치원 직업 리뷰 ㅣ워크맨 ep.38	https://www.youtube.com/watch?v=iUdE1xyjxhQ
03	2020-02-01	00:11:27	04	중국 최고 바이러스 전문가가 예측한 10일뒤의 상황...사실이길 바랍니다.	https://www.youtube.com/watch?v=yQid3GNdsiw
03	2020-02-01	00:11:27	05	"내가 여기 그냥 샀어, 얼마 안 하던데?" [엑스엑스(XX)] - EP.02	https://www.youtube.com/watch?v=G2Cc0Ggf8hQ
03	2020-02-01	00:11:27	06	[장삐쭈 단편선] 너와 결혼까지 생각했어	https://www.youtube.com/watch?v=mFFWoz2NnAY
03	2020-02-01	00:11:27	07	내 마니또는 누구?! | 유형 드라마 [밍꼬발랄]	https://www.youtube.com/watch?v=9A4Zf0uPhuk
03	2020-02-01	00:11:27	08	실험: 콜라 vs 멘토스	https://www.youtube.com/watch?v=NvoeYiKKtGI
03	2020-02-01	00:11:27	09	비슷해보이즈 우한폐렴 몰카 논란영상 원본.mp4	https://www.youtube.com/watch?v=DbF2r-Djz-M
03	2020-02-01	00:11:27	10	충격적 결과 1:1 데스매치의 진은?_미스터트롯 6회 예고	https://www.youtube.com/watch?v=hhp8H8_IvSI
03	2020-02-01	00:11:27	11	중국 확진자 만 명 육박...상황 점점 심각 / YTN	https://www.youtube.com/watch?v=TVatItBKt7c
03	2020-02-01	00:11:27	12	[#호텔델루나] "넌 정말 끝이야" 장만월의 원념이 담긴 비녀를 받고 더 강해진 설지원의 최후 (ft. 델루나 세 직원들과 사신) | #다시보는호텔델루나 | #Diggle	https://www.youtube.com/watch?v=H4badRqDnLA
03	2020-02-01	00:11:27	13	LV.225 마지막 끝판왕 문제?! 도전하시겠습니까? [ 브레인아웃 ] l 휴지(HueZ)	https://www.youtube.com/watch?v=K8vqXVZh5Bg
03	2020-02-01	00:11:27	14	내가 임마! 어! 온천도 가고! 어! 양고기도 먹고! 어! 다했어! [Man vs Wild]	https://www.youtube.com/watch?v=XKDSeP1UASA
03	2020-02-01	00:11:27	15	아들에게 계속 용돈을 주는 게 도움이 될까요?	https://www.youtube.com/watch?v=WIdJWOvJ-PA
03	2020-02-01	00:11:27	16	여러모로 사태가 심각해졌습니다	https://www.youtube.com/watch?v=CJLbW8qNlP4
03	2020-02-01	00:11:27	17	굴착기만 보여도…신종 코로나 와중에 중국인 4천만명이 본 영상 / 연합뉴스 (Yonhapnews)	https://www.youtube.com/watch?v=7TZaI8Z9PAY
03	2020-02-01	00:11:27	18	후보 단일화 합의했다 [전광훈 목사]	https://www.youtube.com/watch?v=GmQt3rktIEw
