target	date	time	rank	keyword	urls
02	2020-02-03	00:00:08	01	8월의 크리스마스	https://search.daum.net/search?w=tot&q=8월의 크리스마스
02	2020-02-03	00:00:08	02	건달산	https://search.daum.net/search?w=tot&q=건달산
02	2020-02-03	00:00:08	03	개리 아내	https://search.daum.net/search?w=tot&q=개리 아내
02	2020-02-03	00:00:08	04	구해줘 홈즈	https://search.daum.net/search?w=tot&q=구해줘 홈즈
02	2020-02-03	00:00:08	05	손예진	https://search.daum.net/search?w=tot&q=손예진
02	2020-02-03	00:00:08	06	심은하	https://search.daum.net/search?w=tot&q=심은하
02	2020-02-03	00:00:08	07	오일스테인	https://search.daum.net/search?w=tot&q=오일스테인
02	2020-02-03	00:00:08	08	태국	https://search.daum.net/search?w=tot&q=태국
02	2020-02-03	00:00:08	09	현빈	https://search.daum.net/search?w=tot&q=현빈
02	2020-02-03	00:00:08	10	동방저수지	https://search.daum.net/search?w=tot&q=동방저수지
01	2020-02-03	00:00:08	01	개리 아내	https://search.naver.com/search.naver?where=nexearch&query=개리 아내
01	2020-02-03	00:00:08	02	sbs스페셜	https://search.naver.com/search.naver?where=nexearch&query=sbs스페셜
01	2020-02-03	00:00:08	03	8월의 크리스마스	https://search.naver.com/search.naver?where=nexearch&query=8월의 크리스마스
01	2020-02-03	00:00:08	04	강개리 아내	https://search.naver.com/search.naver?where=nexearch&query=강개리 아내
01	2020-02-03	00:00:08	05	냐옹은 페이크다	https://search.naver.com/search.naver?where=nexearch&query=냐옹은 페이크다
01	2020-02-03	00:00:08	06	사랑의 불시착 최지우	https://search.naver.com/search.naver?where=nexearch&query=사랑의 불시착 최지우
01	2020-02-03	00:00:08	07	토트넘 맨시티	https://search.naver.com/search.naver?where=nexearch&query=토트넘 맨시티
01	2020-02-03	00:00:08	08	안시성	https://search.naver.com/search.naver?where=nexearch&query=안시성
01	2020-02-03	00:00:08	09	개리 집	https://search.naver.com/search.naver?where=nexearch&query=개리 집
01	2020-02-03	00:00:08	10	강개리	https://search.naver.com/search.naver?where=nexearch&query=강개리
01	2020-02-03	00:00:08	11	건달산	https://search.naver.com/search.naver?where=nexearch&query=건달산
01	2020-02-03	00:00:08	12	15번째 확진자	https://search.naver.com/search.naver?where=nexearch&query=15번째 확진자
01	2020-02-03	00:00:08	13	개리	https://search.naver.com/search.naver?where=nexearch&query=개리
01	2020-02-03	00:00:08	14	에필로그 뜻	https://search.naver.com/search.naver?where=nexearch&query=에필로그 뜻
01	2020-02-03	00:00:08	15	하이바이마마	https://search.naver.com/search.naver?where=nexearch&query=하이바이마마
01	2020-02-03	00:00:08	16	사랑의 불시착 게임	https://search.naver.com/search.naver?where=nexearch&query=사랑의 불시착 게임
01	2020-02-03	00:00:08	17	본대로 말하라	https://search.naver.com/search.naver?where=nexearch&query=본대로 말하라
01	2020-02-03	00:00:08	18	경기남부	https://search.naver.com/search.naver?where=nexearch&query=경기남부
01	2020-02-03	00:00:08	19	박세리 집	https://search.naver.com/search.naver?where=nexearch&query=박세리 집
01	2020-02-03	00:00:08	20	강하오	https://search.naver.com/search.naver?where=nexearch&query=강하오
