target	date	time	rank	keyword	urls
02	2020-02-02	00:01:38	01	브라이언	https://search.daum.net/search?w=tot&q=브라이언
02	2020-02-02	00:01:38	02	본대로 말하라	https://search.daum.net/search?w=tot&q=본대로 말하라
02	2020-02-02	00:01:38	03	진서연	https://search.daum.net/search?w=tot&q=진서연
02	2020-02-02	00:01:38	04	김용임	https://search.daum.net/search?w=tot&q=김용임
02	2020-02-02	00:01:38	05	코로나 맵	https://search.daum.net/search?w=tot&q=코로나 맵
02	2020-02-02	00:01:38	06	명륜교회	https://search.daum.net/search?w=tot&q=명륜교회
02	2020-02-02	00:01:38	07	허선행	https://search.daum.net/search?w=tot&q=허선행
02	2020-02-02	00:01:38	08	896회 로또 당첨 번호	https://search.daum.net/search?w=tot&q=896회 로또 당첨 번호
02	2020-02-02	00:01:38	09	무사증	https://search.daum.net/search?w=tot&q=무사증
02	2020-02-02	00:01:38	10	정경호	https://search.daum.net/search?w=tot&q=정경호
01	2020-02-02	00:01:38	01	본대로 말하라	https://search.naver.com/search.naver?where=nexearch&query=본대로 말하라
01	2020-02-02	00:01:38	02	코로나맵	https://search.naver.com/search.naver?where=nexearch&query=코로나맵
01	2020-02-02	00:01:38	03	진서연	https://search.naver.com/search.naver?where=nexearch&query=진서연
01	2020-02-02	00:01:38	04	브라이언	https://search.naver.com/search.naver?where=nexearch&query=브라이언
01	2020-02-02	00:01:38	05	이태원 클라쓰 웹툰	https://search.naver.com/search.naver?where=nexearch&query=이태원 클라쓰 웹툰
01	2020-02-02	00:01:38	06	두사부일체	https://search.naver.com/search.naver?where=nexearch&query=두사부일체
01	2020-02-02	00:01:38	07	브라이언 체육관	https://search.naver.com/search.naver?where=nexearch&query=브라이언 체육관
01	2020-02-02	00:01:38	08	12번째 확진자	https://search.naver.com/search.naver?where=nexearch&query=12번째 확진자
01	2020-02-02	00:01:38	09	그것이 알고싶다	https://search.naver.com/search.naver?where=nexearch&query=그것이 알고싶다
01	2020-02-02	00:01:38	10	허선행	https://search.naver.com/search.naver?where=nexearch&query=허선행
01	2020-02-02	00:01:38	11	이미쉘	https://search.naver.com/search.naver?where=nexearch&query=이미쉘
01	2020-02-02	00:01:38	12	조한선	https://search.naver.com/search.naver?where=nexearch&query=조한선
01	2020-02-02	00:01:38	13	첼시 레스터	https://search.naver.com/search.naver?where=nexearch&query=첼시 레스터
01	2020-02-02	00:01:38	14	브라이언 매니저	https://search.naver.com/search.naver?where=nexearch&query=브라이언 매니저
01	2020-02-02	00:01:38	15	사랑의 불시착 재방송	https://search.naver.com/search.naver?where=nexearch&query=사랑의 불시착 재방송
01	2020-02-02	00:01:38	16	명륜교회	https://search.naver.com/search.naver?where=nexearch&query=명륜교회
01	2020-02-02	00:01:38	17	서치	https://search.naver.com/search.naver?where=nexearch&query=서치
