target	date	time	rank	keyword	urls
02	2020-01-31	09:17:28	01	광주광역시 교육청	https://search.daum.net/search?w=tot&q=광주광역시 교육청
02	2020-01-31	09:17:28	02	박은영	https://search.daum.net/search?w=tot&q=박은영
02	2020-01-31	09:17:28	03	장기표	https://search.daum.net/search?w=tot&q=장기표
02	2020-01-31	09:17:28	04	이상용	https://search.daum.net/search?w=tot&q=이상용
02	2020-01-31	09:17:28	05	정동원	https://search.daum.net/search?w=tot&q=정동원
02	2020-01-31	09:17:28	06	임영웅	https://search.daum.net/search?w=tot&q=임영웅
02	2020-01-31	09:17:28	07	who	https://search.daum.net/search?w=tot&q=who
02	2020-01-31	09:17:28	08	아산	https://search.daum.net/search?w=tot&q=아산
02	2020-01-31	09:17:28	09	조원태	https://search.daum.net/search?w=tot&q=조원태
02	2020-01-31	09:17:28	10	김보라	https://search.daum.net/search?w=tot&q=김보라
01	2020-01-31	09:17:28	01	벨베데르	https://search.naver.com/search.naver?where=nexearch&query=벨베데르
01	2020-01-31	09:17:28	02	박은영 아나운서	https://search.naver.com/search.naver?where=nexearch&query=박은영 아나운서
01	2020-01-31	09:17:28	03	코로나 확진자	https://search.naver.com/search.naver?where=nexearch&query=코로나 확진자
01	2020-01-31	09:17:28	04	who 비상사태	https://search.naver.com/search.naver?where=nexearch&query=who 비상사태
01	2020-01-31	09:17:28	05	교민	https://search.naver.com/search.naver?where=nexearch&query=교민
01	2020-01-31	09:17:28	06	임영웅	https://search.naver.com/search.naver?where=nexearch&query=임영웅
01	2020-01-31	09:17:28	07	광주광역시 교육청	https://search.naver.com/search.naver?where=nexearch&query=광주광역시 교육청
01	2020-01-31	09:17:28	08	정동원	https://search.naver.com/search.naver?where=nexearch&query=정동원
01	2020-01-31	09:17:28	09	윤석열 관련주	https://search.naver.com/search.naver?where=nexearch&query=윤석열 관련주
01	2020-01-31	09:17:28	10	스토브리그 이세영	https://search.naver.com/search.naver?where=nexearch&query=스토브리그 이세영
01	2020-01-31	09:17:28	11	6번째 확진자	https://search.naver.com/search.naver?where=nexearch&query=6번째 확진자
