target	date	time	rank	keyword	urls
02	2020-02-07	23:51:33	01	진주	https://search.daum.net/search?w=tot&q=진주
02	2020-02-07	23:51:33	02	괴물	https://search.daum.net/search?w=tot&q=괴물
02	2020-02-07	23:51:33	03	장진영	https://search.daum.net/search?w=tot&q=장진영
02	2020-02-07	23:51:33	04	천산갑	https://search.daum.net/search?w=tot&q=천산갑
02	2020-02-07	23:51:33	05	미나	https://search.daum.net/search?w=tot&q=미나
02	2020-02-07	23:51:33	06	김다미	https://search.daum.net/search?w=tot&q=김다미
02	2020-02-07	23:51:33	07	신오쿠보	https://search.daum.net/search?w=tot&q=신오쿠보
02	2020-02-07	23:51:33	08	탑	https://search.daum.net/search?w=tot&q=탑
02	2020-02-07	23:51:33	09	최사랑	https://search.daum.net/search?w=tot&q=최사랑
02	2020-02-07	23:51:33	10	이수현	https://search.daum.net/search?w=tot&q=이수현
02-1-1	2020-02-07	23:51:33	01	서울시 인재개발원	https://search.daum.net/search?w=tot&q=서울시 인재개발원
02-1-1	2020-02-07	23:51:33	02	김용민	https://search.daum.net/search?w=tot&q=김용민
02-1-1	2020-02-07	23:51:33	03	시진핑	https://search.daum.net/search?w=tot&q=시진핑
02-1-1	2020-02-07	23:51:33	04	박지원	https://search.daum.net/search?w=tot&q=박지원
02-1-1	2020-02-07	23:51:33	05	열감지 카메라	https://search.daum.net/search?w=tot&q=열감지 카메라
02-1-1	2020-02-07	23:51:33	06	김남국 변호사	https://search.daum.net/search?w=tot&q=김남국 변호사
02-1-1	2020-02-07	23:51:33	07	일본 크루즈	https://search.daum.net/search?w=tot&q=일본 크루즈
02-1-1	2020-02-07	23:51:33	08	동아일보	https://search.daum.net/search?w=tot&q=동아일보
02-1-1	2020-02-07	23:51:33	09	탐사보도 세븐	https://search.daum.net/search?w=tot&q=탐사보도 세븐
02-1-1	2020-02-07	23:51:33	10	숙명여대	https://search.daum.net/search?w=tot&q=숙명여대
02-1-2	2020-02-07	23:51:33	01	이원일 셰프	https://search.daum.net/search?w=tot&q=이원일 셰프
02-1-2	2020-02-07	23:51:33	02	변호사 장진영	https://search.daum.net/search?w=tot&q=변호사 장진영
02-1-2	2020-02-07	23:51:33	03	빅뱅 탑	https://search.daum.net/search?w=tot&q=빅뱅 탑
02-1-2	2020-02-07	23:51:33	04	봉준호 감독	https://search.daum.net/search?w=tot&q=봉준호 감독
02-1-2	2020-02-07	23:51:33	05	제이세라	https://search.daum.net/search?w=tot&q=제이세라
02-1-2	2020-02-07	23:51:33	06	김관식 연중섭	https://search.daum.net/search?w=tot&q=김관식 연중섭
02-1-2	2020-02-07	23:51:33	07	박술녀	https://search.daum.net/search?w=tot&q=박술녀
02-1-2	2020-02-07	23:51:33	08	슈가맨 3	https://search.daum.net/search?w=tot&q=슈가맨 3
02-1-2	2020-02-07	23:51:33	09	미국 아카데미 시상식	https://search.daum.net/search?w=tot&q=미국 아카데미 시상식
02-1-2	2020-02-07	23:51:33	10	허보리	https://search.daum.net/search?w=tot&q=허보리
02-1-3	2020-02-07	23:51:33	01	손승락	https://search.daum.net/search?w=tot&q=손승락
02-1-3	2020-02-07	23:51:33	02	하뉴	https://search.daum.net/search?w=tot&q=하뉴
